budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count,cast,crew,release_year,release_month,profit,roi,main_genre,cast_size,director_name
2160000.0,['Drama'],,43610,[],en,The Valley of Decision,"Mary Rafferty comes from a poor family of steel mill workers in 19th Century Pittsburgh. Her family objects when she goes to work as a maid for the wealthy Scott family which controls the mill. Mary catches the attention of handsome scion Paul Scott, but their romance is complicated by Paul's engagement to someone else and a bitter strike among the mill workers.",0.1813,"[{""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1945-06-01,9132000.0,119.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,The Valley of Decision,5.8,4,"['Greer Garson', 'Gregory Peck', 'Donald Crisp', 'Lionel Barrymore', 'Preston Foster', 'Marsha Hunt', 'Gladys Cooper', 'Reginald Owen', 'Dan Duryea', 'Jessica Tandy', 'Barbara Everest', 'Marshall Thompson', 'Geraldine Wall', 'Evelyn Dockson', 'John Warburton', 'Russell Hicks', 'Mary Lord', 'Arthur Shields', 'Dean Stockwell', 'Mary Currier']","[{""credit_id"": ""52fe4654c3a36847f80f922d"", ""department"": ""Writing"", ""gender"": 0, ""id"": 8623, ""job"": ""Screenplay"", ""name"": ""John Meehan""}, {""credit_id"": ""52fe4654c3a36847f80f924b"", ""department"": ""Editing"", ""gender"": 1, ""id"": 9058, ""job"": ""Editor"", ""name"": ""Blanche Sewell""}, {""credit_id"": ""52fe4654c3a36847f80f9245"", ""department"": ""Camera"", ""gender"": 2, ""id"": 14678, ""job"": ""Director of Photography"", ""name"": ""Joseph Ruttenberg""}, {""credit_id"": ""52fe4654c3a36847f80f9233"", ""department"": ""Writing"", ""gender"": 1, ""id"": 70045, ""job"": ""Screenplay"", ""name"": ""Sonya Levien""}, {""credit_id"": ""52fe4654c3a36847f80f923f"", ""department"": ""Sound"", ""gender"": 0, ""id"": 72066, ""job"": ""Original Music Composer"", ""name"": ""Herbert Stothart""}, {""credit_id"": ""52fe4654c3a36847f80f9227"", ""department"": ""Directing"", ""gender"": 2, ""id"": 74878, ""job"": ""Director"", ""name"": ""Tay Garnett""}, {""credit_id"": ""52fe4654c3a36847f80f9239"", ""department"": ""Production"", ""gender"": 2, ""id"": 89906, ""job"": ""Producer"", ""name"": ""Edwin H. Knopf""}, {""credit_id"": ""52fe4654c3a36847f80f92a1"", ""department"": ""Writing"", ""gender"": 0, ""id"": 129674, ""job"": ""Theatre Play"", ""name"": ""Marcia Davenport""}]",1945,6,6972000.0,4.227777777777778,Drama,20,Tay Garnett
2100000.0,"['Drama', 'History', 'Romance']",,887,"[{""id"": 279, ""name"": ""usa""}, {""id"": 447, ""name"": ""post traumatic stress  disorder""}, {""id"": 1543, ""name"": ""war veteran""}, {""id"": 1956, ""name"": ""world war ii""}, {""id"": 2367, ""name"": ""rehabilitation""}, {""id"": 2425, ""name"": ""bodily disabled person""}]",en,The Best Years of Our Lives,"It's the hope that sustains the spirit of every GI: the dream of the day when he will finally return home. For three WWII veterans, the day has arrived. But for each man, the dream is about to become a nightmare. Captain Fred Derry is returning to a loveless marriage; Sergeant Al Stephenson is a stranger to a family that's grown up without him; and young sailor Homer Parrish is tormented by the loss of his hands. Can these three men find the courage to rebuild their world? Or are the best years of their lives a thing of the past?",8.38717,"[{""name"": ""Samuel Goldwyn Company, The"", ""id"": 28205}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1946-12-25,23650000.0,172.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Three wonderful loves in the best picture of the year!,The Best Years of Our Lives,7.6,143,"['Fredric March', 'Myrna Loy', 'Dana Andrews', 'Teresa Wright', 'Virginia Mayo', ""Cathy O'Donnell"", 'Hoagy Carmichael', 'Harold Russell', 'Gladys George', 'Roman Bohnen', 'Ray Collins', 'Minna Gombell', 'Walter Baldwin', 'Steve Cochran', 'Dorothy Adams']","[{""credit_id"": ""52fe4287c3a36847f8026199"", ""department"": ""Camera"", ""gender"": 2, ""id"": 8504, ""job"": ""Director of Photography"", ""name"": ""Gregg Toland""}, {""credit_id"": ""52fe4287c3a36847f8026187"", ""department"": ""Writing"", ""gender"": 2, ""id"": 3386, ""job"": ""Screenplay"", ""name"": ""Robert E. Sherwood""}, {""credit_id"": ""52fe4287c3a36847f802619f"", ""department"": ""Editing"", ""gender"": 2, ""id"": 4102, ""job"": ""Editor"", ""name"": ""Daniel Mandell""}, {""credit_id"": ""52fe4287c3a36847f80261b1"", ""department"": ""Costume & Make-Up"", ""gender"": 1, ""id"": 13574, ""job"": ""Costume Design"", ""name"": ""Irene Sharaff""}, {""credit_id"": ""52fe4287c3a36847f80261ab"", ""department"": ""Art"", ""gender"": 2, ""id"": 6358, ""job"": ""Art Direction"", ""name"": ""George Jenkins""}, {""credit_id"": ""52fe4287c3a36847f802617b"", ""department"": ""Directing"", ""gender"": 2, ""id"": 10001, ""job"": ""Director"", ""name"": ""William Wyler""}, {""credit_id"": ""52fe4287c3a36847f80261dd"", ""department"": ""Art"", ""gender"": 1, ""id"": 12349, ""job"": ""Set Decoration"", ""name"": ""Julia Heron""}, {""credit_id"": ""52fe4287c3a36847f8026181"", ""department"": ""Writing"", ""gender"": 0, ""id"": 13569, ""job"": ""Novel"", ""name"": ""MacKinlay Kantor""}, {""credit_id"": ""52fe4287c3a36847f802618d"", ""department"": ""Production"", ""gender"": 2, ""id"": 13570, ""job"": ""Producer"", ""name"": ""Samuel Goldwyn""}, {""credit_id"": ""52fe4287c3a36847f8026193"", ""department"": ""Sound"", ""gender"": 2, ""id"": 13571, ""job"": ""Original Music Composer"", ""name"": ""Hugo Friedhofer""}, {""credit_id"": ""52fe4287c3a36847f80261a5"", ""department"": ""Art"", ""gender"": 2, ""id"": 13572, ""job"": ""Art Direction"", ""name"": ""Perry Ferguson""}, {""credit_id"": ""52fe4287c3a36847f80261b7"", ""department"": ""Crew"", ""gender"": 2, ""id"": 13575, ""job"": ""Sound Recordist"", ""name"": ""Richard DeWeese""}]",1946,12,21550000.0,11.261904761904765,Drama,15,William Wyler
2100000.0,"['Drama', 'Crime']",http://miamericamovie.net/,364083,"[{""id"": 40865, ""name"": ""new york state""}, {""id"": 160335, ""name"": ""hate crime""}]",en,Mi America,"A hate-crime has been committed in a the small city of Braxton, N.Y. Five migrant laborers have been beaten, shot, then ditched. This will upset the delicate balance of an ethnically diverse populace.",0.039007,"[{""name"": ""Industrial House Films"", ""id"": 65589}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-10-16,3330.0,126.0,"[{""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Mi America,0.0,0,"['Robert Fontaine', 'Michael Brainard', 'Grant Boyd', 'Michael Derek', 'Lily Autumn Page']","[{""credit_id"": ""576ec0019251416cae008521"", ""department"": ""Sound"", ""gender"": 2, ""id"": 92376, ""job"": ""Foley"", ""name"": ""Marko A. Costanzo""}, {""credit_id"": ""5621087c9251413a740030e0"", ""department"": ""Production"", ""gender"": 0, ""id"": 1477006, ""job"": ""Executive Producer"", ""name"": ""Rick Porras""}, {""credit_id"": ""5621084392514171d4008388"", ""department"": ""Directing"", ""gender"": 0, ""id"": 1523137, ""job"": ""Director"", ""name"": ""Robert Fontaine""}, {""credit_id"": ""56210867c3a3680e0e008c97"", ""department"": ""Production"", ""gender"": 0, ""id"": 1523137, ""job"": ""Producer"", ""name"": ""Robert Fontaine""}, {""credit_id"": ""5621084d92514171d00082ea"", ""department"": ""Writing"", ""gender"": 0, ""id"": 1523137, ""job"": ""Writer"", ""name"": ""Robert Fontaine""}, {""credit_id"": ""56210888c3a368240d00196f"", ""department"": ""Camera"", ""gender"": 0, ""id"": 1523140, ""job"": ""Director of Photography"", ""name"": ""Felipe Perez-Burchard""}, {""credit_id"": ""56210894c3a3680e0e008c9c"", ""department"": ""Editing"", ""gender"": 0, ""id"": 1523141, ""job"": ""Editor"", ""name"": ""Jay Galione""}]",2015,10,-2096670.0,0.0015857142857142,Drama,5,Robert Fontaine
1500000.0,"['Horror', 'Mystery']",http://www.3l-filmverleih.de/rec,8329,"[{""id"": 321, ""name"": ""terror""}, {""id"": 1523, ""name"": ""obsession""}, {""id"": 2249, ""name"": ""camcorder""}, {""id"": 2733, ""name"": ""firemen""}, {""id"": 3684, ""name"": ""religion and supernatural""}, {""id"": 3974, ""name"": ""reality tv""}, {""id"": 4197, ""name"": ""bite""}, {""id"": 4606, ""name"": ""cinematographer""}, {""id"": 5034, ""name"": ""attempt to escape""}, {""id"": 6623, ""name"": ""lodger""}, {""id"": 8001, ""name"": ""live-reportage""}, {""id"": 163053, ""name"": ""found footage""}]",es,[REC],A television reporter and cameraman follow emergency workers into a dark apartment building and are quickly locked inside with something terrifying.,31.691617,"[{""name"": ""Filmax"", ""id"": 3631}]","[{""iso_3166_1"": ""ES"", ""name"": ""Spain""}]",2007-04-10,30448000.0,78.0,"[{""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,One witness. One camera,[REC],7.1,934,"['Manuela Velasco', 'Ferran Terraza', 'Martha Carbonell', 'David Vert', 'Carlos Lasarte', 'Pablo Rosso', 'Vicente Gil', 'Carlos Vicente', 'Jorge Yamam', 'María Teresa Ortega', 'Manuel Bronchud', 'Maria Lanau', 'Claudia Silva', 'Javier Botet', 'Ben Temple', 'Akemi Goto', 'Kao Chen-Min', 'Ana Isabel Velásquez', 'Javier Coromina', 'Pep Sais']","[{""credit_id"": ""52fe449fc3a36847f80a0a91"", ""department"": ""Production"", ""gender"": 2, ""id"": 17083, ""job"": ""Producer"", ""name"": ""Julio Fern\u00e1ndez""}, {""credit_id"": ""52fe449fc3a36847f80a0aaf"", ""department"": ""Editing"", ""gender"": 0, ""id"": 28500, ""job"": ""Editor"", ""name"": ""David Gallart""}, {""credit_id"": ""52fe449fc3a36847f80a0a97"", ""department"": ""Production"", ""gender"": 2, ""id"": 37950, ""job"": ""Executive Producer"", ""name"": ""Carlos Fern\u00e1ndez""}, {""credit_id"": ""52fe449fc3a36847f80a0aa3"", ""department"": ""Camera"", ""gender"": 2, ""id"": 54520, ""job"": ""Director of Photography"", ""name"": ""Pablo Rosso""}, {""credit_id"": ""52fe449fc3a36847f80a0a7f"", ""department"": ""Writing"", ""gender"": 2, ""id"": 54525, ""job"": ""Screenplay"", ""name"": ""Jaume Balaguer\u00f3""}, {""credit_id"": ""52fe449fc3a36847f80a0a73"", ""department"": ""Directing"", ""gender"": 2, ""id"": 54525, ""job"": ""Director"", ""name"": ""Jaume Balaguer\u00f3""}, {""credit_id"": ""52fe449fc3a36847f80a0a85"", ""department"": ""Writing"", ""gender"": 2, ""id"": 54526, ""job"": ""Screenplay"", ""name"": ""Paco Plaza""}, {""credit_id"": ""52fe449fc3a36847f80a0a79"", ""department"": ""Directing"", ""gender"": 2, ""id"": 54526, ""job"": ""Director"", ""name"": ""Paco Plaza""}, {""credit_id"": ""52fe449fc3a36847f80a0a8b"", ""department"": ""Writing"", ""gender"": 2, ""id"": 54527, ""job"": ""Screenplay"", ""name"": ""Luis Berdejo""}, {""credit_id"": ""52fe449fc3a36847f80a0a9d"", ""department"": ""Production"", ""gender"": 0, ""id"": 54528, ""job"": ""Producer"", ""name"": ""Alberto Marini""}, {""credit_id"": ""52fe449fc3a36847f80a0aa9"", ""department"": ""Art"", ""gender"": 0, ""id"": 54529, ""job"": ""Set Designer"", ""name"": ""Gemma Fauria""}, {""credit_id"": ""52fe449fc3a36847f80a0ab5"", ""department"": ""Sound"", ""gender"": 0, ""id"": 54530, ""job"": ""Sound Designer"", ""name"": ""Xavier Mas""}, {""credit_id"": ""52fe449fc3a36847f80a0abb"", ""department"": ""Costume & Make-Up"", ""gender"": 0, ""id"": 54531, ""job"": ""Costume Design"", ""name"": ""Gl\u00f2ria Viguer""}, {""credit_id"": ""576429779251410350000154"", ""department"": ""Editing"", ""gender"": 2, ""id"": 507252, ""job"": ""Editor"", ""name"": ""Mart\u00ed Roca""}, {""credit_id"": ""5764250d92514103580000ca"", ""department"": ""Production"", ""gender"": 1, ""id"": 961462, ""job"": ""Line Producer"", ""name"": ""Teresa Gefaell""}, {""credit_id"": ""56082ab8c3a3681207005577"", ""department"": ""Production"", ""gender"": 1, ""id"": 967367, ""job"": ""Casting"", ""name"": ""Cristina Campos""}, {""credit_id"": ""57642531c3a3686f090000f0"", ""department"": ""Production"", ""gender"": 0, ""id"": 1120588, ""job"": ""Line Producer"", ""name"": ""Oriol Maym\u00f3""}, {""credit_id"": ""576427c1c3a3686f0c00015c"", ""department"": ""Crew"", ""gender"": 0, ""id"": 1324227, ""job"": ""Property Master"", ""name"": ""Nuria Muni""}, {""credit_id"": ""5764268bc3a3686f220000f9"", ""department"": ""Production"", ""gender"": 0, ""id"": 1324229, ""job"": ""Production Manager"", ""name"": ""Albert Roca""}, {""credit_id"": ""57642aaa925141035b00019f"", ""department"": ""Sound"", ""gender"": 0, ""id"": 1400474, ""job"": ""Sound Re-Recording Mixer"", ""name"": ""Marc Orts""}, {""credit_id"": ""57642b2b925141035b0001c3"", ""department"": ""Sound"", ""gender"": 0, ""id"": 1405362, ""job"": ""Supervising Sound Editor"", ""name"": ""Oriol Tarrag\u00f3""}, {""credit_id"": ""57642a18c3a3686f0f000199"", ""department"": ""Directing"", ""gender"": 0, ""id"": 1405372, ""job"": ""Script Supervisor"", ""name"": ""Anna Vil\u00e0""}, {""credit_id"": ""5764264bc3a3686f13000129"", ""department"": ""Crew"", ""gender"": 0, ""id"": 1418152, ""job"": ""Post-Production Manager"", ""name"": ""Jes\u00fas L. P\u00e9rez Villar""}, {""credit_id"": ""56082b0d9251416bf0000239"", ""department"": ""Production"", ""gender"": 0, ""id"": 1457164, ""job"": ""Production Manager"", ""name"": ""Alberto \u00c1lvarez""}, {""credit_id"": ""576428959251410349000171"", ""department"": ""Lighting"", ""gender"": 0, ""id"": 1605762, ""job"": ""Electrician"", ""name"": ""Marc Vives""}, {""credit_id"": ""576425c2c3a3686f1300010b"", ""department"": ""Crew"", ""gender"": 0, ""id"": 1637481, ""job"": ""Makeup Effects"", ""name"": ""David Ambit""}, {""credit_id"": ""5764282ec3a3686f09000173"", ""department"": ""Visual Effects"", ""gender"": 0, ""id"": 1637494, ""job"": ""Visual Effects Supervisor"", ""name"": ""\u00c1lex Villagrasa""}, {""credit_id"": ""576428fa925141034c00014e"", ""department"": ""Costume & Make-Up"", ""gender"": 0, ""id"": 1637496, ""job"": ""Assistant Costume Designer"", ""name"": ""Fran Cruz""}, {""credit_id"": ""57642928925141034c000159"", ""department"": ""Editing"", ""gender"": 0, ""id"": 1637497, ""job"": ""Color Timer"", ""name"": ""Quique Ca\u00f1adas""}, {""credit_id"": ""576429a99251410349000195"", ""department"": ""Editing"", ""gender"": 0, ""id"": 1637498, ""job"": ""Digital Intermediate"", ""name"": ""Marga Villalonga""}, {""credit_id"": ""576429e4c3a3686f130001a7"", ""department"": ""Editing"", ""gender"": 0, ""id"": 1637499, ""job"": ""Color Timer"", ""name"": ""G\u00e9rard Estival""}]",2007,4,28948000.0,20.298666666666666,Horror,20,Jaume Balagueró
2000000.0,"['Action', 'Thriller', 'Adventure']",http://www.mgm.com/view/movie/717/From-Russia-With-Love/,657,"[{""id"": 110, ""name"": ""venice""}, {""id"": 212, ""name"": ""london england""}, {""id"": 321, ""name"": ""terror""}, {""id"": 392, ""name"": ""england""}, {""id"": 441, ""name"": ""assassination""}, {""id"": 470, ""name"": ""spy""}, {""id"": 782, ""name"": ""assassin""}, {""id"": 1847, ""name"": ""istanbul""}, {""id"": 2139, ""name"": ""russia""}, {""id"": 3269, ""name"": ""secret mission""}, {""id"": 3271, ""name"": ""secret organization""}, {""id"": 3272, ""name"": ""secret intelligence service""}, {""id"": 3278, ""name"": ""kgb""}, {""id"": 3279, ""name"": ""orient express""}, {""id"": 3281, ""name"": ""zagreb""}, {""id"": 3282, ""name"": ""gondola""}, {""id"": 3284, ""name"": ""phantom""}, {""id"": 3289, ""name"": ""villain""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",en,From Russia with Love,"Agent 007 is back in the second installment of the James Bond series, this time battling a secret crime organization known as SPECTRE. Russians Rosa Klebb and Kronsteen are out to snatch a decoding device known as the Lektor, using the ravishing Tatiana to lure Bond into helping them. Bond willingly travels to meet Tatiana in Istanbul, where he must rely on his wits to escape with his life in a series of deadly encounters with the enemy",41.298723,"[{""name"": ""United Artists"", ""id"": 60}, {""name"": ""Eon Productions"", ""id"": 7576}, {""name"": ""Danjaq"", ""id"": 10761}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",1963-10-11,78898765.0,115.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}, {""iso_639_1"": ""tr"", ""name"": ""T\u00fcrk\u00e7e""}, {""iso_639_1"": ""ro"", ""name"": ""Rom\u00e2n\u0103""}]",Released,The world's masters of murder pull out all the stops to destroy Agent 007!,From Russia with Love,6.9,760,"['Sean Connery', 'Daniela Bianchi', 'Pedro Armendáriz', 'Lotte Lenya', 'Robert Shaw', 'Bernard Lee', 'Eunice Gayson', 'Walter Gotell', 'Francis de Wolff', 'Nadja Regin', 'Lois Maxwell', 'Aliza Gur', 'Desmond Llewelyn', 'Vladek Sheybal', 'George Pastell', 'Martine Beswick', 'Jan Williams', 'Peter Madden', 'Julie Mendez', 'Anthony Dawson', 'Hasan Ceylan', 'Neville Jason', 'Peter Bayliss', 'Nusret Ataer', 'Peter Brayham', 'Bill Brandon', 'Moris Farhi', 'Alf Mangan', 'Dido Plumb', 'Ernie Rice', 'Fred Wood', 'Andre Charisse', 'Hugo de Vernier', 'Elizabeth Counsell', 'Michael Culver', 'Victor Harrington', 'Aileen Lewis', 'Barbara Jefford', ""Jim O'Brady"", 'Eric Pohlmann', 'Pat Ryan', 'Bob Simmons', 'Gordon Sterne', 'Nikki Van der Zyl', 'Bedri Çavusoglu']","[{""credit_id"": ""52fe4265c3a36847f801b365"", ""department"": ""Sound"", ""gender"": 0, ""id"": 2289, ""job"": ""Original Music Composer"", ""name"": ""John Barry""}, {""credit_id"": ""52fe4265c3a36847f801b347"", ""department"": ""Writing"", ""gender"": 2, ""id"": 9856, ""job"": ""Novel"", ""name"": ""Ian Fleming""}, {""credit_id"": ""52fe4265c3a36847f801b359"", ""department"": ""Production"", ""gender"": 2, ""id"": 9861, ""job"": ""Producer"", ""name"": ""Albert R. Broccoli""}, {""credit_id"": ""52fe4265c3a36847f801b35f"", ""department"": ""Production"", ""gender"": 2, ""id"": 9863, ""job"": ""Producer"", ""name"": ""Harry Saltzman""}, {""credit_id"": ""52fe4265c3a36847f801b36b"", ""department"": ""Sound"", ""gender"": 0, ""id"": 9864, ""job"": ""Original Music Composer"", ""name"": ""Monty Norman""}, {""credit_id"": ""52fe4265c3a36847f801b377"", ""department"": ""Camera"", ""gender"": 2, ""id"": 9867, ""job"": ""Director of Photography"", ""name"": ""Ted Moore""}, {""credit_id"": ""52fe4265c3a36847f801b383"", ""department"": ""Production"", ""gender"": 2, ""id"": 9904, ""job"": ""Casting"", ""name"": ""Weston Drury Jr.""}, {""credit_id"": ""52fe4265c3a36847f801b389"", ""department"": ""Art"", ""gender"": 2, ""id"": 7756, ""job"": ""Art Direction"", ""name"": ""Syd Cain""}, {""credit_id"": ""52fe4265c3a36847f801b341"", ""department"": ""Directing"", ""gender"": 2, ""id"": 9855, ""job"": ""Director"", ""name"": ""Terence Young""}, {""credit_id"": ""52fe4265c3a36847f801b34d"", ""department"": ""Writing"", ""gender"": 2, ""id"": 9858, ""job"": ""Screenplay"", ""name"": ""Richard Maibaum""}, {""credit_id"": ""52fe4265c3a36847f801b353"", ""department"": ""Writing"", ""gender"": 0, ""id"": 9859, ""job"": ""Adaptation"", ""name"": ""Johanna Harwood""}, {""credit_id"": ""58d6bbecc3a368124f0422eb"", ""department"": ""Writing"", ""gender"": 0, ""id"": 9860, ""job"": ""Screenplay"", ""name"": ""Berkely Mather""}, {""credit_id"": ""52fe4265c3a36847f801b37d"", ""department"": ""Editing"", ""gender"": 0, ""id"": 9868, ""job"": ""Editor"", ""name"": ""Peter R. Hunt""}, {""credit_id"": ""52fe4265c3a36847f801b371"", ""department"": ""Sound"", ""gender"": 0, ""id"": 9903, ""job"": ""Songs"", ""name"": ""Lionel Bart""}, {""credit_id"": ""52fe4265c3a36847f801b38f"", ""department"": ""Costume & Make-Up"", ""gender"": 0, ""id"": 9905, ""job"": ""Costume Design"", ""name"": ""Jocelyn Rickards""}, {""credit_id"": ""58d80cd5c3a368127c05823c"", ""department"": ""Production"", ""gender"": 2, ""id"": 10177, ""job"": ""Associate Producer"", ""name"": ""Stanley Sopel""}, {""credit_id"": ""58d80d41c3a36812670530cf"", ""department"": ""Costume & Make-Up"", ""gender"": 2, ""id"": 20108, ""job"": ""Makeup Artist"", ""name"": ""Paul Rabiger""}, {""credit_id"": ""58d80f269251411fdc05e68c"", ""department"": ""Production"", ""gender"": 2, ""id"": 31937, ""job"": ""Location Manager"", ""name"": ""Frank Ernst""}, {""credit_id"": ""58d80d9ac3a368126705310e"", ""department"": ""Directing"", ""gender"": 2, ""id"": 206043, ""job"": ""Assistant Director"", ""name"": ""David C. Anderson""}, {""credit_id"": ""58d80d59c3a368121b054d88"", ""department"": ""Costume & Make-Up"", ""gender"": 1, ""id"": 982919, ""job"": ""Hairstylist"", ""name"": ""Eileen Warwick""}, {""credit_id"": ""58d7ffd7c3a368123405812d"", ""department"": ""Crew"", ""gender"": 0, ""id"": 1166842, ""job"": ""Stunts"", ""name"": ""Bob Simmons""}, {""credit_id"": ""58d811409251411faa05b13a"", ""department"": ""Crew"", ""gender"": 0, ""id"": 1249768, ""job"": ""Special Effects"", ""name"": ""John Stears""}, {""credit_id"": ""58d810c9925141448e011903"", ""department"": ""Directing"", ""gender"": 0, ""id"": 1283067, ""job"": ""Continuity"", ""name"": ""Kay Mander""}, {""credit_id"": ""58d8111bc3a368124f059a25"", ""department"": ""Art"", ""gender"": 0, ""id"": 1438740, ""job"": ""Set Dresser"", ""name"": ""Freda Pearson""}, {""credit_id"": ""58d80f6f9251411faa05afc2"", ""department"": ""Sound"", ""gender"": 0, ""id"": 1540050, ""job"": ""Musician"", ""name"": ""Vic Flick""}, {""credit_id"": ""58d80d16c3a368121b054d40"", ""department"": ""Costume & Make-Up"", ""gender"": 0, ""id"": 1568527, ""job"": ""Makeup Artist"", ""name"": ""Basil Newall""}, {""credit_id"": ""58d812019251411f9005c7e9"", ""department"": ""Lighting"", ""gender"": 0, ""id"": 1588463, ""job"": ""Electrician"", ""name"": ""Laurie Shane""}, {""credit_id"": ""58d8116c9251411fd505c4e4"", ""department"": ""Camera"", ""gender"": 0, ""id"": 1588869, ""job"": ""Camera Operator"", ""name"": ""John Winbolt""}, {""credit_id"": ""58d80e8f9251411fdc05e5ea"", ""department"": ""Costume & Make-Up"", ""gender"": 0, ""id"": 1784246, ""job"": ""Wardrobe Supervisor"", ""name"": ""Eileen Sullivan""}]",1963,10,76898765.0,39.4493825,Action,45,Terence Young
2000000.0,"['Comedy', 'Romance', 'Science Fiction']",,11561,"[{""id"": 572, ""name"": ""sex""}, {""id"": 2020, ""name"": ""revolution""}, {""id"": 2964, ""name"": ""future""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 6086, ""name"": ""government""}, {""id"": 6318, ""name"": ""control""}, {""id"": 8201, ""name"": ""satire""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 14544, ""name"": ""robot""}, {""id"": 189433, ""name"": ""tyranny""}, {""id"": 200802, ""name"": ""cyrogenics""}, {""id"": 236316, ""name"": ""anarchic comedy""}]",en,Sleeper,"Miles Monroe, a clarinet-playing health food store proprietor, is revived out of cryostasis 200 years into a future world in order to help rebels fight an oppressive government regime.",10.664202,"[{""name"": ""Rollins-Joffe Productions"", ""id"": 13954}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1973-12-17,18344729.0,89.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""yi"", ""name"": """"}]",Released,Woody Allen takes a nostalgic look at the future.,Sleeper,7.0,200,"['Woody Allen', 'Diane Keaton', 'John Beck', 'Mary Gregory', 'Brian Avery', 'Don Keefer', 'Mews Small', 'Peter Hobbs', 'Spencer Milligan']","[{""credit_id"": ""52fe445a9251416c75031bd5"", ""department"": ""Writing"", ""gender"": 2, ""id"": 1243, ""job"": ""Screenplay"", ""name"": ""Woody Allen""}, {""credit_id"": ""52fe445a9251416c75031bcf"", ""department"": ""Directing"", ""gender"": 2, ""id"": 1243, ""job"": ""Director"", ""name"": ""Woody Allen""}, {""credit_id"": ""52fe445a9251416c75031bf3"", ""department"": ""Sound"", ""gender"": 2, ""id"": 1243, ""job"": ""Original Music Composer"", ""name"": ""Woody Allen""}, {""credit_id"": ""52fe445a9251416c75031c0b"", ""department"": ""Editing"", ""gender"": 2, ""id"": 6848, ""job"": ""Editor"", ""name"": ""Ralph Rosenblum""}, {""credit_id"": ""52fe445a9251416c75031be7"", ""department"": ""Production"", ""gender"": 2, ""id"": 6993, ""job"": ""Executive Producer"", ""name"": ""Charles H. Joffe""}, {""credit_id"": ""52fe445a9251416c75031bed"", ""department"": ""Production"", ""gender"": 2, ""id"": 6994, ""job"": ""Executive Producer"", ""name"": ""Jack Rollins""}, {""credit_id"": ""52fe445a9251416c75031bdb"", ""department"": ""Writing"", ""gender"": 2, ""id"": 10439, ""job"": ""Screenplay"", ""name"": ""Marshall Brickman""}, {""credit_id"": ""52fe445a9251416c75031bff"", ""department"": ""Editing"", ""gender"": 2, ""id"": 16593, ""job"": ""Editor"", ""name"": ""O. Nicholas Brown""}, {""credit_id"": ""52fe445a9251416c75031bf9"", ""department"": ""Camera"", ""gender"": 2, ""id"": 19129, ""job"": ""Director of Photography"", ""name"": ""David M. Walsh""}, {""credit_id"": ""52fe445a9251416c75031be1"", ""department"": ""Production"", ""gender"": 2, ""id"": 68939, ""job"": ""Producer"", ""name"": ""Jack Grossberg""}, {""credit_id"": ""52fe445a9251416c75031c05"", ""department"": ""Editing"", ""gender"": 2, ""id"": 68942, ""job"": ""Editor"", ""name"": ""Ron Kalish""}]",1973,12,16344729.0,9.1723645,Comedy,9,Woody Allen
